# Source:, PartitioningMethods
# RunDate:, 2026-05-23 16:13:25
# argsQC:, {'physical_bounds': True, 'despike': True, 'coord_rotation': True, 'density_correction': True, 'fluctuations': 'LD', 'filtercut': 5, 'maxGapsInterpolate': 5, 'RemainingData': 95, 'saveprocessed': False}
# siteDetails:, {'hi': 2.5, 'zi': 4.0, 'freq': 20, 'length': 30, 'PreProcessing': True, 'ppath': 'C3'}
# argsQThres:, {'cec_per_points_Q1Q2': 15, 'cec_per_points_each': 3, 'mrea_per_points_Q1Q2': 15, 'mrea_per_points_each': 3, 'cea_per_points_each': 2, 't_scale_gap_threshold': 10, 'H': {'MREA': 0.25}}
# statistics:, {'TurbStats': True, 'steadyness': True, 'sampledEvents': True}
# argsOut:, {'energetic_units': True, 'mass_units': True, 'molar_units': True}

,meter / second,milligram / meter ** 3,gram / meter ** 3,kelvin,dimensionless,kelvin,gram / meter ** 3,milligram / meter ** 3,meter / second,meter / second,meter / second,dimensionless,dimensionless,dimensionless,watt / meter ** 2,watt / meter ** 2,gram / meter ** 2 / second,milligram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,percent,percent,percent,percent,percent,percent,percent,dimensionless,dimensionless,second,second,watt / meter ** 2,watt / meter ** 2,gram / meter ** 2 / second,gram / meter ** 2 / second,milligram / meter ** 2 / second,milligram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,,dimensionless,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,second,second,second,second,dimensionless,dimensionless,dimensionless,dimensionless,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,,,,,,,,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,dimensionless,dimensionless,second,second,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,dimensionless,dimensionless,second,second,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,dimensionless,dimensionless,second,second,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,dimensionless,dimensionless,second,second,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,watt / meter ** 2,watt / meter ** 2,milligram / meter ** 2 / second,milligram / meter ** 2 / second,gram / meter ** 2 / second,gram / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,millimole / meter ** 2 / second,,,,,
date,ustar,cstar,qstar,tstar,zeta,std_t,std_q,std_c,std_w,std_u,std_v,rqc,rqt,rct,H,LE,ET_m,Fc,ET_a,Fc_a,fkstat_wc,fkstat_wq,fkstat_wt,fkstat_ww,fkstat_cc,fkstat_qq,fkstat_tt,Q1tfrac_cec,Q2tfrac_cec,Q1tscale_cec,Q2tscale_cec,Ecec,Tcec,Ecec_m,Tcec_m,Pcec,Rcec,Ecec_a,Tcec_a,Pcec_a,Rcec_a,statuscec,Q1tscale_mrea,Q1tfrac_mrea,Emrea,Tmrea,Pmrea,Rmrea,Emrea_m,Tmrea_m,Emrea_a,Tmrea_a,Pmrea_a,Rmrea_a,statusmrea,Q1UPtscale_cea,Q1DOWNtscale_cea,Q2UPtscale_cea,Q2DOWNtscale_cea,Q1UPtfrac_cea,Q1DOWNtfrac_cea,Q2UPtfrac_cea,Q2DOWNtfrac_cea,Ecea,Tcea,Pcea,Rcea,Ecea_m,Tcea_m,Pcea_a,Rcea_a,Ecea_a,Tcea_a,wuecea,statuscea,W_const_ppm,W_const_ratio,W_linear,W_sqrt,W_opt,statuswue,Efvs_const_ppm,Tfvs_const_ppm,Pfvs_const_ppm,Rfvs_const_ppm,Efvs_m_const_ppm,Tfvs_m_const_ppm,Pfvs_a_const_ppm,Rfvs_a_const_ppm,Efvs_a_const_ppm,Tfvs_a_const_ppm,statusfvs_const_ppm,Q1tfrac_cecw_const_ppm,Q2tfrac_cecw_const_ppm,Q1tscale_cecw_const_ppm,Q2tscale_cecw_const_ppm,Ececw_const_ppm,Tcecw_const_ppm,Pcecw_const_ppm,Rcecw_const_ppm,Ececw_m_const_ppm,Tcecw_m_const_ppm,Pcecw_a_const_ppm,Rcecw_a_const_ppm,Ececw_a_const_ppm,Tcecw_a_const_ppm,statuscecw_const_ppm,Efvs_const_ratio,Tfvs_const_ratio,Pfvs_const_ratio,Rfvs_const_ratio,Efvs_m_const_ratio,Tfvs_m_const_ratio,Pfvs_a_const_ratio,Rfvs_a_const_ratio,Efvs_a_const_ratio,Tfvs_a_const_ratio,statusfvs_const_ratio,Q1tfrac_cecw_const_ratio,Q2tfrac_cecw_const_ratio,Q1tscale_cecw_const_ratio,Q2tscale_cecw_const_ratio,Ececw_const_ratio,Tcecw_const_ratio,Pcecw_const_ratio,Rcecw_const_ratio,Ececw_m_const_ratio,Tcecw_m_const_ratio,Pcecw_a_const_ratio,Rcecw_a_const_ratio,Ececw_a_const_ratio,Tcecw_a_const_ratio,statuscecw_const_ratio,Efvs_linear,Tfvs_linear,Pfvs_linear,Rfvs_linear,Efvs_m_linear,Tfvs_m_linear,Pfvs_a_linear,Rfvs_a_linear,Efvs_a_linear,Tfvs_a_linear,statusfvs_linear,Q1tfrac_cecw_linear,Q2tfrac_cecw_linear,Q1tscale_cecw_linear,Q2tscale_cecw_linear,Ececw_linear,Tcecw_linear,Pcecw_linear,Rcecw_linear,Ececw_m_linear,Tcecw_m_linear,Pcecw_a_linear,Rcecw_a_linear,Ececw_a_linear,Tcecw_a_linear,statuscecw_linear,Efvs_sqrt,Tfvs_sqrt,Pfvs_sqrt,Rfvs_sqrt,Efvs_m_sqrt,Tfvs_m_sqrt,Pfvs_a_sqrt,Rfvs_a_sqrt,Efvs_a_sqrt,Tfvs_a_sqrt,statusfvs_sqrt,Q1tfrac_cecw_sqrt,Q2tfrac_cecw_sqrt,Q1tscale_cecw_sqrt,Q2tscale_cecw_sqrt,Ececw_sqrt,Tcecw_sqrt,Pcecw_sqrt,Rcecw_sqrt,Ececw_m_sqrt,Tcecw_m_sqrt,Pcecw_a_sqrt,Rcecw_a_sqrt,Ececw_a_sqrt,Tcecw_a_sqrt,statuscecw_sqrt,Efvs_opt,Tfvs_opt,Pfvs_opt,Rfvs_opt,Efvs_m_opt,Tfvs_m_opt,Pfvs_a_opt,Rfvs_a_opt,Efvs_a_opt,Tfvs_a_opt,statusfvs_opt,Ececw_opt,Tcecw_opt,Pcecw_opt,Rcecw_opt,Ececw_m_opt,Tcecw_m_opt,Pcecw_a_opt,Rcecw_a_opt,Ececw_a_opt,Tcecw_a_opt,statuscecw_opt,Q1tfrac_cecw_opt,Q2tfrac_cecw_opt,Q1tscale_cecw_opt,Q2tscale_cecw_opt
2018-07-05 10:00:00.050,0.37341727098370253,-2.6160577776741643,0.3035257896442248,0.3811428573073392,-0.08306192642228294,0.7390989902180182,0.6208956369201541,5.086589967839583,0.43952720030206927,0.8562572219810517,1.0203952064329533,-0.9492611590078899,0.949871407176436,-0.9422500014477045,167.30459843803754,278.0273668193198,0.11334177204211977,-0.976881156074776,6.291172959709135,-0.022196799729033764,2.9978108084765918,0.5021285066203532,1.618908697989625,0.47455047128252853,4.982044520943737,2.56278785013482,1.7495575568346406,0.02075,0.3166388888888889,0.1494,1.331658878504673,0.0,278.0196438369082,0.0,0.11333862365956306,-0.9768540204871075,0.0,0.0,6.290998204904699,-0.022196183151263513,0.0,OK,NaN,0.0,0.0,278.0273668193198,-0.976881156074776,0.0,0.0,0.11334177204211977,0.0,6.291172959709135,-0.022196799729033764,0.0,OK,0.1494,0.18903061224489798,1.331658878504673,1.3033799533799535,0.02075,0.020583333333333332,0.3166388888888889,0.3106388888888889,47.77567996893745,230.25168685038236,-1.2163209934579697,0.2394398373831936,0.019476428849954118,0.09386534319216566,-0.027637377720017488,0.0054405779909837216,1.0810628802150377,5.210110079494098,-0.012958147832772087,OK,-0.010547190324697944,-0.011909509377111707,-0.009262811754617711,-0.010898840387956741,-0.001953138270783321,ok,50.331062623440666,227.69630419587912,-0.9790282334220363,0.00214707734725976,0.020518166581100963,0.09282360546101881,-0.02224558585371589,4.878612468211224e-05,1.138885800460755,5.152287159248379,OK,0.02075,0.3166388888888889,0.1494,1.331658878504673,26.617060517740853,251.41030630157894,-1.0809915817991684,0.10411042572439234,0.010850819615874788,0.10249095242624498,-0.024562408129951564,0.0023656084009177993,0.602287944930883,5.6888850147782515,fully OK,76.15019743416268,201.87716938515712,-0.9801296542263742,0.0032484981515976293,0.031043700543890204,0.08229807149822957,-0.02227061245685922,7.381272782544034e-05,1.723118369443284,4.5680545902658505,OK,0.02075,0.3166388888888889,0.1494,1.331658878504673,40.225987396198924,237.8013794231209,-1.1545445406154735,0.1776633845406976,0.016398690336811628,0.09694308170530816,-0.026233686448886018,0.004036886719852252,0.9102292593700948,5.38094370033904,fully OK,19.111455045391473,258.9159117739283,-0.977696433362049,0.0008152772872725006,0.007791053830163666,0.10555071821195611,-0.022215324548103817,1.8524819070040912e-05,0.4324519221893687,5.858721037519766,OK,0.02075,0.3166388888888889,0.1494,1.331658878504673,10.120662234114969,267.90670458520486,-1.0116467070414716,0.034765550966695626,0.00412583050718099,0.10921594153493881,-0.022986746354043894,0.0007899466250101255,0.22900924218366953,6.062163717525467,fully OK,57.607796615812816,220.419570203507,-0.9793386522747858,0.0024574962000092297,0.02348462968439169,0.08985714235772808,-0.022252639224603177,5.583949556939854e-05,1.3035429442934996,4.987630015415635,OK,0.02075,0.3166388888888889,0.1494,1.331658878504673,30.45562931163497,247.57173750768484,-1.0999775180046394,0.12309636192986347,0.012415666250156939,0.10092610579196284,-0.02499380863450669,0.002797008905472926,0.6891466613097768,5.602026298399358,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,rET < 0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Invalid WUE ratio for Eq. 19,NaN,NaN,NaN,NaN
2018-07-05 10:30:00.050,0.3408872762125476,-2.352109813051664,0.31738650638392585,0.45396011471541936,-0.11826375907118046,0.8484679188577497,0.7013615261550697,9.959491903728264,0.40385702350403546,0.8819932383140453,0.9102215079724124,-0.13883877488379093,0.8086774931164719,-0.39146798820286594,181.17527796755843,265.39748215119397,0.10819302166783283,-0.8018043075239862,6.005385305718963,-0.018218684560872216,9.908403287249026,2.2652466512805356,0.3081454960807248,0.33478375467946375,7.433120211698428,3.0729135422501455,0.9164214325169121,0.026341600112091915,0.27392461818691327,0.3852459016393443,1.221875,0.0,265.3864323435108,0.0,0.10818851705809655,-0.8018340779223033,0.0,0.0,6.005135271874808,-0.018219361007096188,0.0,OK,1.3062500000000001,0.011713605156228107,0.0,265.39748215119397,-0.8018043075239862,0.0,0.0,0.10819302166783283,0.0,6.005385305718963,-0.018218684560872216,0.0,OK,0.3852459016393443,0.42897058823529416,1.221875,1.3568306010928963,0.026341600112091915,0.08174302928401289,0.27392461818691327,0.2783242258652095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unrealistic fluxes (P>0),-0.009183401011736878,-0.010127729630448619,-0.009335610255690184,-0.010067035000607249,-0.014228262199669743,ok,10.797205717990817,254.60027643320313,-0.9531579438178418,0.15135363629385573,0.00440163298735867,0.10379138868047416,-0.021657758323513788,0.0034390737626415753,0.2443179944137805,5.761067311305182,OK,0.026341600112091915,0.27392461818691327,0.3852459016393443,1.221875,17.067167121788028,248.33031502940594,-0.9296848211520521,0.1278805136280658,0.0069576710647321766,0.10123535060310067,-0.021124399480846448,0.002905714919974229,0.38619399782039165,5.619191307898571,fully OK,16.198403346196145,249.1990788049978,-1.0288711350566149,0.22706682753262897,0.006603507275253218,0.10158951439257961,-0.023378121678178026,0.005159437117305816,0.3665357057756004,5.638849599943362,OK,0.026341600112091915,0.27392461818691327,0.3852459016393443,1.221875,23.720626890400816,241.67685526079316,-0.9978140432198843,0.19600973569589814,0.009670047652018269,0.09852297401581457,-0.02267243906430094,0.004453754503428724,0.5367477604361828,5.46863754528278,fully OK,11.683556877855878,253.71392527333805,-0.9655826835683603,0.16377837604437429,0.0047629665217512746,0.10343005514608156,-0.02194007460959692,0.003721390048724706,0.2643742518734056,5.741011053845557,OK,0.026341600112091915,0.27392461818691327,0.3852459016393443,1.221875,18.230582496740414,247.16689965445354,-0.9406660592259529,0.1388617517019667,0.00743195372879756,0.10076106793903528,-0.02137391636505233,0.0031552318041801115,0.4125196341472891,5.592865671571674,fully OK,15.858153988150407,249.53932816304354,-1.0241015697698237,0.22229726224583768,0.0064647998321037126,0.10172822183572912,-0.02326974709770106,0.00505106253682885,0.35883658037875843,5.646548725340204,OK,0.026341600112091915,0.27392461818691327,0.3852459016393443,1.221875,23.33052628771493,242.06695586347905,-0.9934351884093326,0.19163088088534644,0.009511017646846691,0.09868200402098616,-0.022572942249700807,0.004354257688828594,0.5279206065079202,5.477464699211043,fully OK,37.218023207484194,228.17945894370973,-1.3235210641785078,0.5217167566545218,0.01517245136872572,0.09302057029910711,-0.030073189370109242,0.011854504809237032,0.8421653734861079,5.163219932232854,OK,42.367943238102136,223.02953891309184,-1.2936497178666595,0.49184541034267326,0.017271888804770538,0.0909211328630623,-0.029394449394834345,0.011175764833962128,0.958697202751473,5.04668810296749,fully OK,0.026341600112091915,0.27392461818691327,0.3852459016393443,1.221875
2018-07-05 11:00:00.050,0.24608785095425995,-3.3684243629123984,0.4599281482580968,0.6745564702308089,-0.3363419144519602,0.9865188251996936,0.6850510759813003,4.870633147307498,0.35588678239109317,1.0084938106129717,0.8904888603871642,-0.9830565464943906,0.9409940407018378,-0.9282744991228811,193.83482450193688,277.63723570440254,0.1131827295982073,-0.8289283125710843,6.282345115353424,-0.018834999149536114,6.834861064300654,5.617256061884061,9.007498459522266,1.917632660923252,9.081342411355118,6.823753999766294,12.180302499208796,0.007388888888888889,0.2951666666666667,0.11981981981981982,1.788888888888889,0.0,277.62952355896624,0.0,0.11317958563349623,-0.8289052867846243,0.0,0.0,6.282170605766886,-0.018834475955115296,0.0,OK,0.05,2.777777777777778e-05,0.0,277.63723570440254,-0.8289283125710843,0.0,0.0,0.1131827295982073,0.0,6.282345115353424,-0.018834999149536114,0.0,OK,0.11981981981981982,0.1314935064935065,1.788888888888889,2.009159159159159,0.007388888888888889,0.01125,0.2951666666666667,0.37169444444444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Not enough points,-0.00815013300395853,-0.009175726015764921,-0.00925379405452031,-0.009589969835289782,NaN,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.007388888888888889,0.2951666666666667,0.11981981981981982,1.788888888888889,13.886348321085714,263.7508873833168,-0.8763166783881451,0.047388365817060685,0.005660965479447906,0.10752176411875941,-0.01991176274456135,0.001076763595025237,0.3142187766123394,5.968126338741086,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.007388888888888889,0.2951666666666667,0.11981981981981982,1.788888888888889,27.642828985595514,249.99440671880703,-0.9351325648289744,0.1062042522578901,0.011268988579533434,0.10191374101867388,-0.021248183704362066,0.002413184554825951,0.6254989220433744,5.656846193310051,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.007388888888888889,0.2951666666666667,0.11981981981981982,1.788888888888889,28.56508272402969,249.07215298037286,-0.9396096242952903,0.11068131172420592,0.011644958305760168,0.10153777129244715,-0.02134991193581664,0.0025149127862805257,0.6463675791385528,5.635977536214873,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.007388888888888889,0.2951666666666667,0.11981981981981982,1.788888888888889,32.36493552821545,245.2723001761871,-0.958888691447931,0.12996037887684667,0.013194021821530962,0.09998870777667636,-0.021787972993590796,0.002952973844054685,0.7323502343212123,5.549994881032213,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,fully OK,0.007388888888888889,0.2951666666666667,0.11981981981981982,1.788888888888889
2018-07-05 11:30:00.050,0.24682997813247795,-2.756727870354161,0.4229579418307571,0.6862321214799816,-0.3389974298841078,0.925554393434724,0.6942643524081642,4.430950425458059,0.33767337673492126,0.7685793944947797,0.8256398603472364,-0.9851848080394174,0.8521446755639338,-0.8403189680898402,197.11852363152653,256.0900099545561,0.10439869953304365,-0.68044307995671,5.7947768390899,-0.015461101566841856,1.468151922563572,2.182848948425331,3.10934668006226,1.2190996428787277,8.936394575893072,12.145248298274856,6.294084140055355,0.011388888888888888,0.28833333333333333,0.1626984126984127,1.5920245398773005,0.0,256.0828963431684,0.0,0.10439579956916771,-0.6804241787600445,0.0,0.0,5.794615873066591,-0.01546067209179833,0.0,OK,NaN,0.0,0.0,256.0900099545561,-0.68044307995671,0.0,0.0,0.10439869953304365,0.0,5.7947768390899,-0.015461101566841856,0.0,OK,0.1626984126984127,0.1448148148148148,1.5920245398773005,2.0361736334405145,0.011388888888888888,0.01086111111111111,0.28833333333333333,0.3518055555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Not enough points,-0.007319526655625589,-0.00822731462903674,-0.009254481534949306,-0.009093325282371481,NaN,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.011388888888888888,0.28833333333333333,0.1626984126984127,1.5920245398773005,16.568214769812958,239.52179518474313,-0.7147110332075092,0.034267953250799094,0.006754266110808382,0.09764443342223528,-0.016239741722506456,0.000778640155664601,0.3749037583708027,5.419873080719098,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.011388888888888888,0.28833333333333333,0.1626984126984127,1.5920245398773005,31.4288484782844,224.66116147627167,-0.753509197060789,0.0730661171040789,0.012812412751033186,0.09158628678201046,-0.017121317815514406,0.0016602162486725493,0.7111685585609006,5.083608280529,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.011388888888888888,0.28833333333333333,0.1626984126984127,1.5920245398773005,44.72802733600477,211.3619826185513,-0.7974095252073621,0.11696644525065202,0.018234010328579197,0.08616468920446446,-0.018118825839749195,0.0026577242729073397,1.0121009285401419,4.782675910549759,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.011388888888888888,0.28833333333333333,0.1626984126984127,1.5920245398773005,42.840182277501675,213.2498276770544,-0.7905218301985816,0.1100787502418715,0.017464403700571413,0.08693429583247224,-0.017962322885675563,0.0025012213188337082,0.9693829762750562,4.8253938628148445,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,fully OK,0.011388888888888888,0.28833333333333333,0.1626984126984127,1.5920245398773005
2018-07-05 12:00:00.050,0.2978845798615461,-3.0848714009122906,0.500372547341213,0.6228253315416464,-0.21064257327162866,0.8949046018157654,0.816845320703281,4.867265461725268,0.3828927581127187,0.8400655308423245,0.8732556496565793,-0.9802493136444432,0.9150579404371572,-0.9207284723785728,215.29505799028874,365.6276615936396,0.1490532660389888,-0.9189356211876568,8.27338288404689,-0.0208801549917668,2.6550295115827662,3.340744808894749,1.931145630941136,0.6414556405259383,4.334159171454989,6.3951042153112425,2.7134866741880153,0.012,0.3174444444444444,0.12934131736526946,1.4073891625615764,0.0,365.61750526970627,0.0,0.14904912567048767,-0.918910095198179,0.0,0.0,8.273153067855665,-0.020879574987461468,0.0,OK,0.05,2.777777777777778e-05,0.0,365.6276615936396,-0.9189356211876568,0.0,0.0,0.1490532660389888,0.0,8.27338288404689,-0.0208801549917668,0.0,OK,0.12934131736526946,0.10961538461538463,1.4073891625615764,1.6893939393939394,0.012,0.011083333333333334,0.3174444444444444,0.3406944444444445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Not enough points,-0.006837182598148922,-0.007983592460164326,-0.009114056109972667,-0.00896181993564369,NaN,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.012,0.3174444444444444,0.12934131736526946,1.4073891625615764,17.876665414805522,347.75099617883404,-0.9692772358593054,0.05034161467164851,0.007287674445497564,0.14176559159349125,-0.022024022628023297,0.0011438676362564987,0.404511236983657,7.868871647063235,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.012,0.3174444444444444,0.12934131736526946,1.4073891625615764,41.426116436171775,324.2015451574678,-1.0551541017092474,0.13621848052159052,0.016887939843527017,0.1321653261954618,-0.023975326101096282,0.0030951711093294824,0.9373856485083824,7.33599723553851,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.012,0.3174444444444444,0.12934131736526946,1.4073891625615764,58.846710333445756,306.78095126019383,-1.1398364464966146,0.2209008253089579,0.023989690311229415,0.12506357572775942,-0.025899487536846504,0.0050193325450797075,1.3315769488915083,6.941805935155385,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.012,0.3174444444444444,0.12934131736526946,1.4073891625615764,56.75680621415565,308.87085537948394,-1.1284325272234723,0.20949690603581558,0.023137711461131534,0.1259155545778573,-0.025640366444523343,0.004760211452756546,1.2842868262173364,6.989096057829557,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,fully OK,0.012,0.3174444444444444,0.12934131736526946,1.4073891625615764
2018-07-05 12:30:00.050,0.25685864576271616,-3.254876127553678,0.5234300377456863,0.6522045162407364,-0.29629179181875925,0.8649426600525539,0.776459698538103,4.723225983327659,0.3442342851732525,0.670000701019034,0.7369892596303838,-0.9916124813788758,0.9280024456271285,-0.9268186507531095,194.15594649655498,329.79979267680744,0.1344475306468844,-0.8360430742488316,7.462673770364364,-0.0189966615371241,4.455675090557994,4.0667621532087015,4.78268290614157,1.3990819243368127,8.27112706637939,8.84047304436953,6.255767197166795,0.006944444444444444,0.31858333333333333,0.08620689655172414,1.6063025210084036,0.0,329.7906315714552,0.0,0.1344437959932553,-0.8360198508301024,0.0,0.0,7.462466473870742,-0.0189961338520814,0.0,OK,NaN,0.0,0.0,329.79979267680744,-0.8360430742488316,0.0,0.0,0.1344475306468844,0.0,7.462673770364364,-0.0189966615371241,0.0,OK,0.08620689655172414,0.0688,1.6063025210084036,1.8897360703812318,0.006944444444444444,0.0047777777777777775,0.31858333333333333,0.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Not enough points,-0.006535220991238594,-0.007769782737167786,-0.00905588836014621,-0.008844816214603786,NaN,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.006944444444444444,0.31858333333333333,0.08620689655172414,1.6063025210084036,7.9236592010707785,321.87613347573665,-0.857534310668304,0.021491236419472353,0.003230191276425103,0.1312173393704593,-0.019484987745246624,0.0004883262081225256,0.1792956969596527,7.2833780734047116,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.006944444444444444,0.31858333333333333,0.08620689655172414,1.6063025210084036,32.63157073005344,297.168221946754,-0.9412688629909232,0.1052257887420915,0.013302719417062145,0.12114481122982225,-0.02138761333767151,0.0023909518005474097,0.7383836266131296,6.724290143751235,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.006944444444444444,0.31858333333333333,0.08620689655172414,1.6063025210084036,51.206581612330794,278.59321106447663,-1.0284993955542399,0.19245632130540818,0.02087508422842674,0.11357244641845766,-0.02336967497282981,0.004373013435705708,1.1586969487359424,6.303976821628423,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,0.006944444444444444,0.31858333333333333,0.08620689655172414,1.6063025210084036,48.52862567809057,281.27116699871686,-1.014183358569417,0.17814028432058557,0.01978337777337569,0.11466415287350872,-0.02304438442557185,0.004047722888447752,1.0981004536731622,6.364573316691203,fully OK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13a not satisfied,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,fully OK,0.006944444444444444,0.31858333333333333,0.08620689655172414,1.6063025210084036
