# Source:, PartitioningMethods
# RunDate:, 2026-07-26 23:36:51
# argsQC:, {'physical_bounds': True, 'despike': True, 'coord_rotation': True, 'density_correction': True, 'fluctuations': 'LD', 'filtercut': 5, 'maxGapsInterpolate': 5, 'RemainingData': 95, 'saveprocessed': True, 'time_lag_correction': True, 'max_lag_seconds': 5, 'saveplotlag': True, 'type_lag': 'both', 'UnitBorders': {'Ts': (0, 70), 'co2': (200, 1500), 'h2o': (0, 50), 'P': (60, 150)}, 'PhysicalBounds': {'u': (-20, 20), 'v': (-20, 20), 'w': (-20, 20), 'Ts': (-10, 50), 'co2': (0, 1500), 'h2o': (0, 40), 'P': (60, 150)}, 'outfolder': '../results/'}
# siteDetails:, {'hi': 2.5, 'zi': 4.0, 'freq': 20, 'length': 30, 'PreProcessing': True, 'ppath': 'C3'}

u,v,w,Ts,co2,h2o,Tair,P,u_p,v_p,w_p,co2_p,h2o_p,Ts_p,rho_moist_air,rho_dry_air,T,Tv,T_p,Tv_p,num_idx
0.7978064382389273,-1.577734793429606,0.04669794683406255,34.24007,669.1362,13.10171,31.89578,101.0249,-0.545817706482879,-1.967545798599174,0.03146852492663481,-4.666549299488432,0.8956199899152888,0.7117434391862716,1.1451350262827351,1.1320333162827352,32.456851560129905,34.58972067448428,0.5885213303943999,0.7359046369885576,0
0.8768416028232702,-1.6420732587979145,0.05749404855407762,34.23777,668.8961,13.08745,31.90146,101.0249,-0.46677795662033983,-2.031862607198952,0.042265472749147576,-4.9210500510408215,0.8811197029633853,0.7094392170318997,1.1451435946475743,1.1320561446475743,32.456507760548675,34.587037105774755,0.5881713229661081,0.7332172354761681,1
0.8771491914027354,-1.6128946962822641,-0.06781132613445744,34.23994,668.7313,13.10789,31.90146,101.0248,-0.4664657827626786,-2.0026623879147705,-0.08303905583688978,-5.067680011638466,0.901896508084545,0.7116049948775327,1.1451343770601148,1.1320264870601149,32.45588505717933,34.5897546946706,0.5875424117497055,0.7359309915691625,2
0.9555131801243988,-1.5609331373512387,-0.02994126840505582,34.24603,668.6575,13.12908,31.90146,101.0248,-0.38809720876281895,-1.9506791722152144,-0.045168152004990456,-5.114092065079571,0.923586636876839,0.7176907727231665,1.1451116901426672,1.1319826101426673,32.45903714915704,34.5964207550673,0.590688295880355,0.7425932191629983,3
1.0321243869144663,-1.5410099143840454,-0.09222966706307714,34.23415,668.6696,13.12449,31.90146,101.0248,-0.3114814166945554,-1.9307342924794904,-0.10745570456051406,-5.131410501033585,0.9184902653021835,0.705806550568802,1.145155947229049,1.1320314572290489,32.44791593405017,34.5843919737157,0.5795608729264288,0.7305606050085416,4
1.0469241403891671,-1.5470704499162706,-0.1551680813256109,34.23058,668.7017,13.13523,31.90146,101.0248,-0.2966770779416583,-1.9367731712431848,-0.17039327272055013,-5.100236958738159,0.9292287170465704,0.7022323284144392,1.1451692473755042,1.1320340173755041,32.442934132321454,34.58109879758416,0.5745728633506495,0.7272635960741454,5
1.0266620833622655,-1.501203403418375,-0.1543065504564884,34.20503,668.8429,13.11303,31.90146,101.0248,-0.31693454969036394,-1.8908844679767585,-0.1695308957489299,-5.030365082667799,0.9057797860189059,0.67667810626007,1.1452644437165906,1.1321514137165907,32.42068372257319,34.55490181910341,0.5523162457553248,0.7010627847905297,6
1.1667492762983978,-1.4621746005356107,-0.016521340097591198,34.16908,668.8778,13.10121,31.90146,101.0248,-0.17684277147603544,-1.8518340083254632,-0.031744839287535014,-5.083174726154521,0.8924206058200042,0.6407238841057037,1.1453984160581439,1.1322972060581438,32.386748598547456,34.51855674538285,0.518374913882532,0.664713878267122,7
1.3340830797724248,-1.3866720278136941,0.004380610737145796,34.21551,668.9396,13.0779,31.90146,101.0248,-0.009504382723812377,-1.776309778835016,-0.010842042350300318,-4.9332128649164,0.8706875320551073,0.687149661951338,1.1452253945357955,1.1321474945357954,32.43579532480106,34.56447366180373,0.5674154322890814,0.71062696188514,8
1.3392190815496996,-1.3124781472160183,0.07148317884289926,34.0223,669.4738,13.01525,31.90146,101.0248,-0.00436379566834133,-1.7020942414688094,0.056261371857950854,-4.86993330435321,0.7997085900428347,0.49393543979697085,1.1459457361762309,1.1329304861762308,32.25328165350294,34.36916634245034,0.38489555314389534,0.5153158097288966,9
