# Source:, PartitioningMethods
# RunDate:, 2026-07-26 23:36:54
# argsQC:, {'physical_bounds': True, 'despike': True, 'coord_rotation': True, 'density_correction': True, 'fluctuations': 'LD', 'filtercut': 5, 'maxGapsInterpolate': 5, 'RemainingData': 95, 'saveprocessed': True, 'time_lag_correction': True, 'max_lag_seconds': 5, 'saveplotlag': True, 'type_lag': 'both', 'UnitBorders': {'Ts': (0, 70), 'co2': (200, 1500), 'h2o': (0, 50), 'P': (60, 150)}, 'PhysicalBounds': {'u': (-20, 20), 'v': (-20, 20), 'w': (-20, 20), 'Ts': (-10, 50), 'co2': (0, 1500), 'h2o': (0, 40), 'P': (60, 150)}, 'outfolder': '../results/'}
# siteDetails:, {'hi': 2.5, 'zi': 4.0, 'freq': 20, 'length': 30, 'PreProcessing': True, 'ppath': 'C3'}

u,v,w,Ts,co2,h2o,Tair,P,u_p,v_p,w_p,co2_p,h2o_p,Ts_p,rho_moist_air,rho_dry_air,T,Tv,T_p,Tv_p,num_idx
1.4148852824698233,0.07744122016634791,0.45961188658154295,30.47066,693.6425,11.88725,27.77643,101.0762,-0.24566353631504767,-0.21328874567238026,0.46126070413275516,-6.068064531114199,0.6244680450715068,0.9412632930182419,1.1599404386154126,1.1480531886154126,28.8920194707311,30.780197358680198,0.8554674971450211,0.9580859980914518,0
1.3882591240133868,0.27554608713295875,0.33604403367228436,30.65457,694.0252,11.90074,27.77643,101.076,-0.2722625970317796,-0.015167726592330788,0.33769275961997697,-5.247429852458339,0.6449886026341272,1.12514902428034,1.1592359676123027,1.1473352276123028,29.07223400620495,30.964831959567675,1.0356574648657535,1.1426963888714603,1
1.5164887687164865,0.4890261304510035,0.34999145821348715,31.2506,691.2141,12.14883,27.77643,101.076,-0.1440058545889753,0.19832846883915262,0.35164009255766016,-6.503608789175458,0.9180365240770606,1.721154755542436,1.1569661316994433,1.1448173016994432,29.629126271223356,31.568536025250353,1.5925251621310395,1.7463762444466724,2
1.2813170088189938,0.61186097560875,0.4443139573860527,31.5012,687.5533,12.33866,27.77643,101.076,-0.3791505167467637,0.3211794661103377,0.44596250012670613,-9.453954290521029,1.1192709594639332,1.9717304868045389,1.1560144344384318,1.1436757744384318,29.851822155480022,31.82460742049409,1.8151964786345864,2.00242342958294,3
1.3955465961821192,0.6217550831380697,0.547344965281241,31.53779,688.0482,12.27798,27.77643,101.076,-0.26489383164393376,0.3310897257530961,0.5489934164183747,-8.913992975954809,1.059315993652364,2.0082962180666364,1.15587560850072,1.14359762850072,29.89608667174076,31.85969261338414,1.8594364271422066,2.037484412365526,4
1.2768338012072213,0.6256326320920454,0.5298325712856351,31.45995,687.8547,12.29656,27.77643,101.076,-0.38357952887912705,0.33498342682051047,0.5314809308192493,-9.276511738459671,1.0751850938902991,1.9304319493287316,1.1561709808526923,1.1438744208526923,29.816613440829144,31.782172854739372,1.7799386284774705,1.959940443613288,5
1.3439716830581956,0.5236103940313068,0.38963587636520364,31.18213,688.9582,12.25286,27.77643,101.076,-0.31641454928844825,0.23297734087321048,0.39128414429529823,-8.849606239684716,1.0206277251201161,1.6525876805908304,1.157226431100093,1.144973571100093,29.547579842896994,31.502630030804596,1.5108804627922048,1.6803734095710467,6
1.238814672169823,0.5614741606286228,0.41438521487690283,31.16117,690.322,12.22414,27.77643,101.076,-0.4215444624371165,0.27085725958396506,0.41603339120347776,-7.553683988557764,0.9908201143968052,1.6316034118529252,1.1573061372311428,1.1450819972311428,29.530654620401208,31.48087889796051,1.4939306725433,1.65859806661949,7
1.2823027468474975,0.9579485347691984,0.2919800154430236,30.97288,691.6957,12.07133,27.77643,101.076,-0.3780292900197375,0.6673477858379793,0.29362810016607893,-6.7205389309447945,0.829336147955397,1.4432891431150274,1.158022654096231,1.1459513240962311,29.364626074388752,31.288223906982523,1.3278775587777254,1.4659188655340358,8
1.4403021439168362,0.9154896346963277,0.21228752396843506,31.50743,689.8662,12.21008,27.77643,101.076,-0.2200027952106942,0.6249050378785472,0.2139355170879708,-7.211449195497397,0.9895720034123927,1.977814874377124,1.1559907948707817,1.1437807148707817,29.875081492763115,31.827498334752363,1.8383084093989694,2.00516908319641,9
